Index,Model,Region,Scenario,Season,Sigma,Value,Year
GD4,1,11,rcp85,DJF,1,2540.28710938,2071
GD4,1,11,rcp85,DJF,1,5160.64648438,2072
GD4,1,11,rcp85,DJF,1,3543.65625,2073
GD4,1,11,rcp85,DJF,1,3629.15625,2074
GD4,1,11,rcp85,DJF,1,2995.80664062,2075
GD4,1,11,rcp85,DJF,1,2212.6484375,2076
GD4,1,11,rcp85,DJF,1,3959.6484375,2077
GD4,1,11,rcp85,DJF,1,5256.94921875,2078
GD4,1,11,rcp85,DJF,1,757.2578125,2079
GD4,1,11,rcp85,DJF,1,5570.12695312,2080
GD4,1,11,rcp85,DJF,1,1974.9609375,2081
GD4,1,11,rcp85,DJF,1,2437.99023438,2082
GD4,1,11,rcp85,DJF,1,3920.46679688,2083
GD4,1,11,rcp85,DJF,1,1944.921875,2084
GD4,1,11,rcp85,DJF,1,5239.65820312,2085
GD4,1,11,rcp85,DJF,1,6086.9453125,2086
GD4,1,11,rcp85,DJF,1,4338.80078125,2087
GD4,1,11,rcp85,DJF,1,4389.48242188,2088
GD4,1,11,rcp85,DJF,1,5775.3046875,2089
GD4,1,11,rcp85,DJF,1,2198.09375,2090
GD4,1,11,rcp85,DJF,1,3978.91796875,2091
GD4,1,11,rcp85,DJF,1,2284.08007812,2092
GD4,1,11,rcp85,DJF,1,5198.99804688,2093
GD4,1,11,rcp85,DJF,1,4511.49023438,2094
GD4,1,11,rcp85,DJF,1,1596.87304688,2095
GD4,1,11,rcp85,DJF,1,3800.04882812,2096
GD4,1,11,rcp85,DJF,1,3412.6640625,2097
GD4,1,11,rcp85,DJF,1,3856.79882812,2098
GD4,1,11,rcp85,DJF,1,5560.64257812,2099
GD4,1,11,rcp85,DJF,1,4324.17578125,2100
GD4,1,11,rcp85,DJF,2,794.05078125,2028
GD4,1,11,rcp85,DJF,2,842.03515625,2034
GD4,1,11,rcp85,DJF,2,555.146484375,2042
GD4,1,11,rcp85,DJF,2,265.990234375,2044
GD4,1,11,rcp85,DJF,2,223.837890625,2055
GD4,1,11,rcp85,DJF,2,1073.46289062,2057
GD4,1,11,rcp85,DJF,2,848.53515625,2061
GD4,1,11,rcp85,DJF,2,485.107421875,2063
GD4,1,11,rcp85,DJF,2,1323.42773438,2064
GD4,1,11,rcp85,DJF,2,849.05859375,2069
GD4,1,11,rcp85,DJF,2,819.658203125,2070
GD4,1,11,rcp85,DJF,2,2547.57226562,2072
GD4,1,11,rcp85,DJF,2,930.58203125,2073
GD4,1,11,rcp85,DJF,2,1016.08203125,2074
GD4,1,11,rcp85,DJF,2,382.732421875,2075
GD4,1,11,rcp85,DJF,2,1346.57421875,2077
GD4,1,11,rcp85,DJF,2,2643.875,2078
GD4,1,11,rcp85,DJF,2,2957.05273438,2080
GD4,1,11,rcp85,DJF,2,1307.39257812,2083
GD4,1,11,rcp85,DJF,2,2626.58398438,2085
GD4,1,11,rcp85,DJF,2,3473.87109375,2086
GD4,1,11,rcp85,DJF,2,1725.7265625,2087
GD4,1,11,rcp85,DJF,2,1776.40820312,2088
GD4,1,11,rcp85,DJF,2,3162.23046875,2089
GD4,1,11,rcp85,DJF,2,1365.84375,2091
GD4,1,11,rcp85,DJF,2,2585.92382812,2093
GD4,1,11,rcp85,DJF,2,1898.41601562,2094
GD4,1,11,rcp85,DJF,2,1186.97460938,2096
GD4,1,11,rcp85,DJF,2,799.58984375,2097
GD4,1,11,rcp85,DJF,2,1243.72460938,2098
GD4,1,11,rcp85,DJF,2,2947.56835938,2099
GD4,1,11,rcp85,DJF,2,1711.1015625,2100
GD4,OBS Safran,15,rcp85,DJF,1,139.531982422,1974
GD4,OBS Safran,15,rcp85,DJF,1,3661.94604492,1975
GD4,OBS Safran,15,rcp85,DJF,1,1099.6940918,1988
GD4,OBS Safran,15,rcp85,DJF,1,212.385498047,1989
GD4,OBS Safran,15,rcp85,DJF,1,644.838623047,1990
GD4,OBS Safran,15,rcp85,DJF,1,1742.8190918,1994
GD4,OBS Safran,15,rcp85,DJF,1,1916.91674805,1995
GD4,OBS Safran,15,rcp85,DJF,1,68.0534667969,2001
GD4,OBS Safran,15,rcp85,DJF,1,1003.17651367,2007
GD4,OBS Safran,15,rcp85,DJF,2,787.011230469,1975
GD4,1,15,rcp85,DJF,1,504.805419922,1974
GD4,1,15,rcp85,DJF,1,1081.2800293,1981
GD4,1,15,rcp85,DJF,1,1400.40893555,1982
GD4,1,15,rcp85,DJF,1,571.735107422,1992
GD4,1,15,rcp85,DJF,1,980.750732422,1998
GD4,1,15,rcp85,DJF,1,671.158935547,2008
GD4,1,15,rcp85,DJF,1,1111.8503418,2011
GD4,1,15,rcp85,DJF,1,3599.14526367,2015
GD4,1,15,rcp85,DJF,1,359.360107422,2017
GD4,1,15,rcp85,DJF,1,2825.55541992,2027
GD4,1,15,rcp85,DJF,1,1801.15307617,2028
GD4,1,15,rcp85,DJF,1,3476.71557617,2034
GD4,1,15,rcp85,DJF,1,3793.06518555,2040
GD4,1,15,rcp85,DJF,1,1598.38549805,2042
GD4,1,15,rcp85,DJF,1,1609.1706543,2044
GD4,1,15,rcp85,DJF,1,882.789794922,2045
GD4,1,15,rcp85,DJF,1,205.969482422,2048
GD4,1,15,rcp85,DJF,1,1040.2956543,2054
GD4,1,15,rcp85,DJF,1,2492.4519043,2055
GD4,1,15,rcp85,DJF,1,2646.60424805,2056
GD4,1,15,rcp85,DJF,1,4441.11206055,2057
GD4,1,15,rcp85,DJF,1,1320.04760742,2058
GD4,1,15,rcp85,DJF,1,1953.0690918,2059
GD4,1,15,rcp85,DJF,1,1596.97729492,2060
GD4,1,15,rcp85,DJF,1,2682.84448242,2061
GD4,1,15,rcp85,DJF,1,2777.13745117,2062
GD4,1,15,rcp85,DJF,1,1249.16674805,2063
GD4,1,15,rcp85,DJF,1,3406.94604492,2064
GD4,1,15,rcp85,DJF,1,4759.03588867,2069
GD4,1,15,rcp85,DJF,1,3852.10229492,2070
GD4,1,15,rcp85,DJF,1,2806.20385742,2071
GD4,1,15,rcp85,DJF,1,5443.94995117,2072
GD4,1,15,rcp85,DJF,1,2605.23901367,2073
GD4,1,15,rcp85,DJF,1,4336.27612305,2074
GD4,1,15,rcp85,DJF,1,4278.95385742,2075
GD4,1,15,rcp85,DJF,1,1230.28979492,2076
GD4,1,15,rcp85,DJF,1,3465.38745117,2077
GD4,1,15,rcp85,DJF,1,5367.08276367,2078
GD4,1,15,rcp85,DJF,1,156.797607422,2079
GD4,1,15,rcp85,DJF,1,3659.44604492,2080
GD4,1,15,rcp85,DJF,1,3713.04370117,2082
GD4,1,15,rcp85,DJF,1,2621.61791992,2083
GD4,1,15,rcp85,DJF,1,1992.1394043,2084
GD4,1,15,rcp85,DJF,1,5710.7487793,2085
GD4,1,15,rcp85,DJF,1,4850.52026367,2086
GD4,1,15,rcp85,DJF,1,3344.1315918,2087
GD4,1,15,rcp85,DJF,1,3998.57299805,2088
GD4,1,15,rcp85,DJF,1,5581.68041992,2089
GD4,1,15,rcp85,DJF,1,3736.57885742,2091
GD4,1,15,rcp85,DJF,1,915.172607422,2092
GD4,1,15,rcp85,DJF,1,5032.87573242,2093
GD4,1,15,rcp85,DJF,1,4754.04370117,2094
GD4,1,15,rcp85,DJF,1,2759.3112793,2095
GD4,1,15,rcp85,DJF,1,4152.36401367,2096
GD4,1,15,rcp85,DJF,1,3710.41674805,2097
GD4,1,15,rcp85,DJF,1,4615.73120117,2098
GD4,1,15,rcp85,DJF,1,4983.61206055,2099
GD4,1,15,rcp85,DJF,1,4724.91088867,2100
GD4,1,15,rcp85,DJF,2,724.210449219,2015
GD4,1,15,rcp85,DJF,2,601.780761719,2034
GD4,1,15,rcp85,DJF,2,918.130371094,2040
GD4,1,15,rcp85,DJF,2,1566.17724609,2057
GD4,1,15,rcp85,DJF,2,532.011230469,2064
GD4,1,15,rcp85,DJF,2,1884.10107422,2069
GD4,1,15,rcp85,DJF,2,977.167480469,2070
GD4,1,15,rcp85,DJF,2,2569.01513672,2072
GD4,1,15,rcp85,DJF,2,1461.34130859,2074
GD4,1,15,rcp85,DJF,2,1404.01904297,2075
GD4,1,15,rcp85,DJF,2,590.452636719,2077
GD4,1,15,rcp85,DJF,2,2492.14794922,2078
GD4,1,15,rcp85,DJF,2,784.511230469,2080
GD4,1,15,rcp85,DJF,2,838.108886719,2082
GD4,1,15,rcp85,DJF,2,2835.81396484,2085
GD4,1,15,rcp85,DJF,2,1975.58544922,2086
GD4,1,15,rcp85,DJF,2,469.196777344,2087
GD4,1,15,rcp85,DJF,2,1123.63818359,2088
GD4,1,15,rcp85,DJF,2,2706.74560547,2089
GD4,1,15,rcp85,DJF,2,861.644042969,2091
GD4,1,15,rcp85,DJF,2,2157.94091797,2093
GD4,1,15,rcp85,DJF,2,1879.10888672,2094
GD4,1,15,rcp85,DJF,2,1277.42919922,2096
GD4,1,15,rcp85,DJF,2,835.481933594,2097
GD4,1,15,rcp85,DJF,2,1740.79638672,2098
GD4,1,15,rcp85,DJF,2,2108.67724609,2099
GD4,1,15,rcp85,DJF,2,1849.97607422,2100
GD4,OBS Safran,17,rcp85,DJF,1,43.048828125,1974
GD4,OBS Safran,17,rcp85,DJF,1,3712.25,1975
GD4,OBS Safran,17,rcp85,DJF,1,1671.1015625,1988
GD4,OBS Safran,17,rcp85,DJF,1,1629.47070312,1989
GD4,OBS Safran,17,rcp85,DJF,1,1362.59960938,1990
GD4,OBS Safran,17,rcp85,DJF,1,1094.64453125,1994
GD4,OBS Safran,17,rcp85,DJF,1,2338.84179688,1995
GD4,OBS Safran,17,rcp85,DJF,1,345.693359375,2000
GD4,OBS Safran,17,rcp85,DJF,1,2741.6328125,2007
GD4,OBS Safran,17,rcp85,DJF,2,677.622070312,1975
GD4,1,17,rcp85,DJF,1,1559.74414062,1974
GD4,1,17,rcp85,DJF,1,1361.74804688,1981
GD4,1,17,rcp85,DJF,1,510.31640625,1982
GD4,1,17,rcp85,DJF,1,1408.73828125,1987
GD4,1,17,rcp85,DJF,1,646.265625,1992
GD4,1,17,rcp85,DJF,1,158.849609375,1995
GD4,1,17,rcp85,DJF,1,2002.1875,1998
GD4,1,17,rcp85,DJF,1,577.8125,2008
GD4,1,17,rcp85,DJF,1,550.208984375,2011
GD4,1,17,rcp85,DJF,1,1243.61914062,2012
GD4,1,17,rcp85,DJF,1,4545.35546875,2015
GD4,1,17,rcp85,DJF,1,1777.8828125,2017
GD4,1,17,rcp85,DJF,1,333.25390625,2019
GD4,1,17,rcp85,DJF,1,1038.71484375,2026
GD4,1,17,rcp85,DJF,1,3107.41601562,2027
GD4,1,17,rcp85,DJF,1,1099.1328125,2028
GD4,1,17,rcp85,DJF,1,713.8515625,2029
GD4,1,17,rcp85,DJF,1,3885.77734375,2034
GD4,1,17,rcp85,DJF,1,4781.19726562,2040
GD4,1,17,rcp85,DJF,1,1724.86523438,2042
GD4,1,17,rcp85,DJF,1,257.921875,2043
GD4,1,17,rcp85,DJF,1,2930.68554688,2044
GD4,1,17,rcp85,DJF,1,2690.94140625,2045
GD4,1,17,rcp85,DJF,1,1274.91992188,2054
GD4,1,17,rcp85,DJF,1,3804.86132812,2055
GD4,1,17,rcp85,DJF,1,3305.1171875,2056
GD4,1,17,rcp85,DJF,1,5827.55664062,2057
GD4,1,17,rcp85,DJF,1,1619.0703125,2058
GD4,1,17,rcp85,DJF,1,1297.61328125,2059
GD4,1,17,rcp85,DJF,1,2740.38671875,2060
GD4,1,17,rcp85,DJF,1,4163.54101562,2061
GD4,1,17,rcp85,DJF,1,4735.70507812,2062
GD4,1,17,rcp85,DJF,1,1863.30664062,2063
GD4,1,17,rcp85,DJF,1,4554.83398438,2064
GD4,1,17,rcp85,DJF,1,7105.66601562,2069
GD4,1,17,rcp85,DJF,1,5125.85351562,2070
GD4,1,17,rcp85,DJF,1,3434.86328125,2071
GD4,1,17,rcp85,DJF,1,7967.06445312,2072
GD4,1,17,rcp85,DJF,1,4560.4609375,2073
GD4,1,17,rcp85,DJF,1,5918.76757812,2074
GD4,1,17,rcp85,DJF,1,5362.64257812,2075
GD4,1,17,rcp85,DJF,1,2866.99804688,2076
GD4,1,17,rcp85,DJF,1,5390.56835938,2077
GD4,1,17,rcp85,DJF,1,7483.77929688,2078
GD4,1,17,rcp85,DJF,1,1655.24023438,2079
GD4,1,17,rcp85,DJF,1,4640.046875,2080
GD4,1,17,rcp85,DJF,1,5545.828125,2082
GD4,1,17,rcp85,DJF,1,4335.953125,2083
GD4,1,17,rcp85,DJF,1,2473.3125,2084
GD4,1,17,rcp85,DJF,1,8820.390625,2085
GD4,1,17,rcp85,DJF,1,7537.34179688,2086
GD4,1,17,rcp85,DJF,1,3266.67773438,2087
GD4,1,17,rcp85,DJF,1,5114.7109375,2088
GD4,1,17,rcp85,DJF,1,7131.84765625,2089
GD4,1,17,rcp85,DJF,1,216.796875,2090
GD4,1,17,rcp85,DJF,1,6558.01757812,2091
GD4,1,17,rcp85,DJF,1,2316.15234375,2092
GD4,1,17,rcp85,DJF,1,7775.2578125,2093
GD4,1,17,rcp85,DJF,1,7316.3515625,2094
GD4,1,17,rcp85,DJF,1,4974.03320312,2095
GD4,1,17,rcp85,DJF,1,5593.48828125,2096
GD4,1,17,rcp85,DJF,1,5248.19335938,2097
GD4,1,17,rcp85,DJF,1,7098.88476562,2098
GD4,1,17,rcp85,DJF,1,6905.42578125,2099
GD4,1,17,rcp85,DJF,1,7135.875,2100
GD4,1,17,rcp85,DJF,2,1510.72753906,2015
GD4,1,17,rcp85,DJF,2,72.7880859375,2027
GD4,1,17,rcp85,DJF,2,851.149414062,2034
GD4,1,17,rcp85,DJF,2,1746.56933594,2040
GD4,1,17,rcp85,DJF,2,770.233398438,2055
GD4,1,17,rcp85,DJF,2,270.489257812,2056
GD4,1,17,rcp85,DJF,2,2792.92871094,2057
GD4,1,17,rcp85,DJF,2,1128.91308594,2061
GD4,1,17,rcp85,DJF,2,1701.07714844,2062
GD4,1,17,rcp85,DJF,2,1520.20605469,2064
GD4,1,17,rcp85,DJF,2,4071.03808594,2069
GD4,1,17,rcp85,DJF,2,2091.22558594,2070
GD4,1,17,rcp85,DJF,2,400.235351562,2071
GD4,1,17,rcp85,DJF,2,4932.43652344,2072
GD4,1,17,rcp85,DJF,2,1525.83300781,2073
GD4,1,17,rcp85,DJF,2,2884.13964844,2074
GD4,1,17,rcp85,DJF,2,2328.01464844,2075
GD4,1,17,rcp85,DJF,2,2355.94042969,2077
GD4,1,17,rcp85,DJF,2,4449.15136719,2078
GD4,1,17,rcp85,DJF,2,1605.41894531,2080
GD4,1,17,rcp85,DJF,2,2511.20019531,2082
GD4,1,17,rcp85,DJF,2,1301.32519531,2083
GD4,1,17,rcp85,DJF,2,5785.76269531,2085
GD4,1,17,rcp85,DJF,2,4502.71386719,2086
GD4,1,17,rcp85,DJF,2,232.049804688,2087
GD4,1,17,rcp85,DJF,2,2080.08300781,2088
GD4,1,17,rcp85,DJF,2,4097.21972656,2089
GD4,1,17,rcp85,DJF,2,3523.38964844,2091
GD4,1,17,rcp85,DJF,2,4740.62988281,2093
GD4,1,17,rcp85,DJF,2,4281.72363281,2094
GD4,1,17,rcp85,DJF,2,1939.40527344,2095
GD4,1,17,rcp85,DJF,2,2558.86035156,2096
GD4,1,17,rcp85,DJF,2,2213.56542969,2097
GD4,1,17,rcp85,DJF,2,4064.25683594,2098
GD4,1,17,rcp85,DJF,2,3870.79785156,2099
GD4,1,17,rcp85,DJF,2,4101.24707031,2100
GD4,OBS Safran,2,rcp85,DJF,1,2215.55615234,1975
GD4,OBS Safran,2,rcp85,DJF,1,1394.85107422,1982
GD4,OBS Safran,2,rcp85,DJF,1,1009.89794922,1988
GD4,OBS Safran,2,rcp85,DJF,1,1905.69091797,1990
GD4,OBS Safran,2,rcp85,DJF,1,729.628417969,1994
GD4,OBS Safran,2,rcp85,DJF,1,343.649902344,1995
GD4,OBS Safran,2,rcp85,DJF,1,861.319824219,2001
GD4,1,2,rcp85,DJF,1,368.772949219,1974
GD4,1,2,rcp85,DJF,1,326.614746094,1981
GD4,1,2,rcp85,DJF,1,540.776855469,1982
GD4,1,2,rcp85,DJF,1,785.161621094,1992
GD4,1,2,rcp85,DJF,1,181.974121094,1996
GD4,1,2,rcp85,DJF,1,689.478027344,2008
GD4,1,2,rcp85,DJF,1,1232.39404297,2011
GD4,1,2,rcp85,DJF,1,2669.43701172,2015
GD4,1,2,rcp85,DJF,1,572.644042969,2026
GD4,1,2,rcp85,DJF,1,2398.31201172,2027
GD4,1,2,rcp85,DJF,1,2560.58935547,2028
GD4,1,2,rcp85,DJF,1,745.655761719,2030
GD4,1,2,rcp85,DJF,1,3412.21435547,2034
GD4,1,2,rcp85,DJF,1,2629.60107422,2040
GD4,1,2,rcp85,DJF,1,2302.16357422,2042
GD4,1,2,rcp85,DJF,1,468.772949219,2043
GD4,1,2,rcp85,DJF,1,2257.56787109,2044
GD4,1,2,rcp85,DJF,1,1179.84521484,2045
GD4,1,2,rcp85,DJF,1,687.940917969,2051
GD4,1,2,rcp85,DJF,1,1127.14208984,2054
GD4,1,2,rcp85,DJF,1,2644.22802734,2055
GD4,1,2,rcp85,DJF,1,2148.06787109,2056
GD4,1,2,rcp85,DJF,1,4524.37646484,2057
GD4,1,2,rcp85,DJF,1,1160.17529297,2058
GD4,1,2,rcp85,DJF,1,2254.81982422,2059
GD4,1,2,rcp85,DJF,1,2550.23974609,2060
GD4,1,2,rcp85,DJF,1,3061.58349609,2061
GD4,1,2,rcp85,DJF,1,3305.81201172,2062
GD4,1,2,rcp85,DJF,1,2414.06005859,2063
GD4,1,2,rcp85,DJF,1,3666.39013672,2064
GD4,1,2,rcp85,DJF,1,864.894042969,2065
GD4,1,2,rcp85,DJF,1,3945.25146484,2069
GD4,1,2,rcp85,DJF,1,3628.73779297,2070
GD4,1,2,rcp85,DJF,1,2761.96826172,2071
GD4,1,2,rcp85,DJF,1,4969.80029297,2072
GD4,1,2,rcp85,DJF,1,3219.68701172,2073
GD4,1,2,rcp85,DJF,1,3939.88232422,2074
GD4,1,2,rcp85,DJF,1,3648.92724609,2075
GD4,1,2,rcp85,DJF,1,2077.68115234,2076
GD4,1,2,rcp85,DJF,1,3601.61279297,2077
GD4,1,2,rcp85,DJF,1,5108.39990234,2078
GD4,1,2,rcp85,DJF,1,38.6362304688,2079
GD4,1,2,rcp85,DJF,1,4712.22998047,2080
GD4,1,2,rcp85,DJF,1,1314.71240234,2081
GD4,1,2,rcp85,DJF,1,2553.94287109,2082
GD4,1,2,rcp85,DJF,1,2932.37060547,2083
GD4,1,2,rcp85,DJF,1,2233.33935547,2084
GD4,1,2,rcp85,DJF,1,5263.81396484,2085
GD4,1,2,rcp85,DJF,1,5106.42529297,2086
GD4,1,2,rcp85,DJF,1,3979.07763672,2087
GD4,1,2,rcp85,DJF,1,3915.96630859,2088
GD4,1,2,rcp85,DJF,1,5228.62060547,2089
GD4,1,2,rcp85,DJF,1,842.284667969,2090
GD4,1,2,rcp85,DJF,1,4275.06591797,2091
GD4,1,2,rcp85,DJF,1,1358.57373047,2092
GD4,1,2,rcp85,DJF,1,5293.80029297,2093
GD4,1,2,rcp85,DJF,1,4334.70263672,2094
GD4,1,2,rcp85,DJF,1,1464.14404297,2095
GD4,1,2,rcp85,DJF,1,3698.27880859,2096
GD4,1,2,rcp85,DJF,1,3350.29248047,2097
GD4,1,2,rcp85,DJF,1,4235.96044922,2098
GD4,1,2,rcp85,DJF,1,5179.54443359,2099
GD4,1,2,rcp85,DJF,1,4114.80029297,2100
GD4,1,2,rcp85,DJF,2,32.2255859375,2015
GD4,1,2,rcp85,DJF,2,775.002929688,2034
GD4,1,2,rcp85,DJF,2,7.0166015625,2055
GD4,1,2,rcp85,DJF,2,1887.16503906,2057
GD4,1,2,rcp85,DJF,2,424.372070312,2061
GD4,1,2,rcp85,DJF,2,668.600585938,2062
GD4,1,2,rcp85,DJF,2,1029.17871094,2064
GD4,1,2,rcp85,DJF,2,1308.04003906,2069
GD4,1,2,rcp85,DJF,2,991.526367188,2070
GD4,1,2,rcp85,DJF,2,124.756835938,2071
GD4,1,2,rcp85,DJF,2,2332.58886719,2072
GD4,1,2,rcp85,DJF,2,582.475585938,2073
GD4,1,2,rcp85,DJF,2,1302.67089844,2074
GD4,1,2,rcp85,DJF,2,1011.71582031,2075
GD4,1,2,rcp85,DJF,2,964.401367188,2077
GD4,1,2,rcp85,DJF,2,2471.18847656,2078
GD4,1,2,rcp85,DJF,2,2075.01855469,2080
GD4,1,2,rcp85,DJF,2,295.159179688,2083
GD4,1,2,rcp85,DJF,2,2626.60253906,2085
GD4,1,2,rcp85,DJF,2,2469.21386719,2086
GD4,1,2,rcp85,DJF,2,1341.86621094,2087
GD4,1,2,rcp85,DJF,2,1278.75488281,2088
GD4,1,2,rcp85,DJF,2,2591.40917969,2089
GD4,1,2,rcp85,DJF,2,1637.85449219,2091
GD4,1,2,rcp85,DJF,2,2656.58886719,2093
GD4,1,2,rcp85,DJF,2,1697.49121094,2094
GD4,1,2,rcp85,DJF,2,1061.06738281,2096
GD4,1,2,rcp85,DJF,2,713.081054688,2097
GD4,1,2,rcp85,DJF,2,1598.74902344,2098
GD4,1,2,rcp85,DJF,2,2542.33300781,2099
GD4,1,2,rcp85,DJF,2,1477.58886719,2100
GD4,OBS Safran,6,rcp85,DJF,1,3320.34692383,1975
GD4,OBS Safran,6,rcp85,DJF,1,2045.47192383,1988
GD4,OBS Safran,6,rcp85,DJF,1,1460.20629883,1990
GD4,OBS Safran,6,rcp85,DJF,1,1345.73950195,1994
GD4,OBS Safran,6,rcp85,DJF,1,1958.5637207,1995
GD4,OBS Safran,6,rcp85,DJF,1,287.294189453,2001
GD4,OBS Safran,6,rcp85,DJF,1,1697.5168457,2007
GD4,OBS Safran,6,rcp85,DJF,2,412.187988281,1975
GD4,1,6,rcp85,DJF,1,1183.91137695,1974
GD4,1,6,rcp85,DJF,1,843.725830078,1981
GD4,1,6,rcp85,DJF,1,699.928955078,1982
GD4,1,6,rcp85,DJF,1,1037.84106445,1987
GD4,1,6,rcp85,DJF,1,1004.73754883,1992
GD4,1,6,rcp85,DJF,1,73.5559082031,1996
GD4,1,6,rcp85,DJF,1,1415.96020508,1998
GD4,1,6,rcp85,DJF,1,1184.98950195,2008
GD4,1,6,rcp85,DJF,1,849.055908203,2011
GD4,1,6,rcp85,DJF,1,206.731689453,2012
GD4,1,6,rcp85,DJF,1,3522.21606445,2015
GD4,1,6,rcp85,DJF,1,579.546142578,2026
GD4,1,6,rcp85,DJF,1,3585.22973633,2027
GD4,1,6,rcp85,DJF,1,673.468017578,2028
GD4,1,6,rcp85,DJF,1,3208.0793457,2034
GD4,1,6,rcp85,DJF,1,4210.74145508,2040
GD4,1,6,rcp85,DJF,1,2294.5793457,2042
GD4,1,6,rcp85,DJF,1,44.2668457031,2043
GD4,1,6,rcp85,DJF,1,2390.81762695,2044
GD4,1,6,rcp85,DJF,1,2957.44067383,2045
GD4,1,6,rcp85,DJF,1,785.352783203,2054
GD4,1,6,rcp85,DJF,1,3192.2590332,2055
GD4,1,6,rcp85,DJF,1,3517.99926758,2056
GD4,1,6,rcp85,DJF,1,5769.41918945,2057
GD4,1,6,rcp85,DJF,1,1813.38208008,2058
GD4,1,6,rcp85,DJF,1,1669.04223633,2059
GD4,1,6,rcp85,DJF,1,2958.9230957,2060
GD4,1,6,rcp85,DJF,1,4689.9543457,2061
GD4,1,6,rcp85,DJF,1,4339.87426758,2062
GD4,1,6,rcp85,DJF,1,2336.22583008,2063
GD4,1,6,rcp85,DJF,1,4437.33520508,2064
GD4,1,6,rcp85,DJF,1,6465.71606445,2069
GD4,1,6,rcp85,DJF,1,4970.3684082,2070
GD4,1,6,rcp85,DJF,1,3501.83520508,2071
GD4,1,6,rcp85,DJF,1,7007.69067383,2072
GD4,1,6,rcp85,DJF,1,4183.57348633,2073
GD4,1,6,rcp85,DJF,1,5536.74536133,2074
GD4,1,6,rcp85,DJF,1,5129.0871582,2075
GD4,1,6,rcp85,DJF,1,2725.70239258,2076
GD4,1,6,rcp85,DJF,1,4869.40161133,2077
GD4,1,6,rcp85,DJF,1,7221.57543945,2078
GD4,1,6,rcp85,DJF,1,670.555908203,2079
GD4,1,6,rcp85,DJF,1,4657.30004883,2080
GD4,1,6,rcp85,DJF,1,232.325439453,2081
GD4,1,6,rcp85,DJF,1,4363.04614258,2082
GD4,1,6,rcp85,DJF,1,4284.6496582,2083
GD4,1,6,rcp85,DJF,1,3077.5559082,2084
GD4,1,6,rcp85,DJF,1,7875.1418457,2085
GD4,1,6,rcp85,DJF,1,6968.0949707,2086
GD4,1,6,rcp85,DJF,1,3543.90942383,2087
GD4,1,6,rcp85,DJF,1,5472.5168457,2088
GD4,1,6,rcp85,DJF,1,7204.8449707,2089
GD4,1,6,rcp85,DJF,1,687.552001953,2090
GD4,1,6,rcp85,DJF,1,4987.58129883,2091
GD4,1,6,rcp85,DJF,1,2204.6105957,2092
GD4,1,6,rcp85,DJF,1,7246.6262207,2093
GD4,1,6,rcp85,DJF,1,6729.1965332,2094
GD4,1,6,rcp85,DJF,1,3798.12426758,2095
GD4,1,6,rcp85,DJF,1,4828.03051758,2096
GD4,1,6,rcp85,DJF,1,4686.70629883,2097
GD4,1,6,rcp85,DJF,1,6449.77661133,2098
GD4,1,6,rcp85,DJF,1,6714.39575195,2099
GD4,1,6,rcp85,DJF,1,6177.17700195,2100
GD4,1,6,rcp85,DJF,2,614.057128906,2015
GD4,1,6,rcp85,DJF,2,677.070800781,2027
GD4,1,6,rcp85,DJF,2,299.920410156,2034
GD4,1,6,rcp85,DJF,2,1302.58251953,2040
GD4,1,6,rcp85,DJF,2,49.2817382812,2045
GD4,1,6,rcp85,DJF,2,284.100097656,2055
GD4,1,6,rcp85,DJF,2,609.840332031,2056
GD4,1,6,rcp85,DJF,2,2861.26025391,2057
GD4,1,6,rcp85,DJF,2,50.7641601562,2060
GD4,1,6,rcp85,DJF,2,1781.79541016,2061
GD4,1,6,rcp85,DJF,2,1431.71533203,2062
GD4,1,6,rcp85,DJF,2,1529.17626953,2064
GD4,1,6,rcp85,DJF,2,3557.55712891,2069
GD4,1,6,rcp85,DJF,2,2062.20947266,2070
GD4,1,6,rcp85,DJF,2,593.676269531,2071
GD4,1,6,rcp85,DJF,2,4099.53173828,2072
GD4,1,6,rcp85,DJF,2,1275.41455078,2073
GD4,1,6,rcp85,DJF,2,2628.58642578,2074
GD4,1,6,rcp85,DJF,2,2220.92822266,2075
GD4,1,6,rcp85,DJF,2,1961.24267578,2077
GD4,1,6,rcp85,DJF,2,4313.41650391,2078
GD4,1,6,rcp85,DJF,2,1749.14111328,2080
GD4,1,6,rcp85,DJF,2,1454.88720703,2082
GD4,1,6,rcp85,DJF,2,1376.49072266,2083
GD4,1,6,rcp85,DJF,2,169.396972656,2084
GD4,1,6,rcp85,DJF,2,4966.98291016,2085
GD4,1,6,rcp85,DJF,2,4059.93603516,2086
GD4,1,6,rcp85,DJF,2,635.750488281,2087
GD4,1,6,rcp85,DJF,2,2564.35791016,2088
GD4,1,6,rcp85,DJF,2,4296.68603516,2089
GD4,1,6,rcp85,DJF,2,2079.42236328,2091
GD4,1,6,rcp85,DJF,2,4338.46728516,2093
GD4,1,6,rcp85,DJF,2,3821.03759766,2094
GD4,1,6,rcp85,DJF,2,889.965332031,2095
GD4,1,6,rcp85,DJF,2,1919.87158203,2096
GD4,1,6,rcp85,DJF,2,1778.54736328,2097
GD4,1,6,rcp85,DJF,2,3541.61767578,2098
GD4,1,6,rcp85,DJF,2,3806.23681641,2099
GD4,1,6,rcp85,DJF,2,3269.01806641,2100
