Index,Model,Region,Scenario,Sigma,Value,Year
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,768.784667969,2075
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,5638.58935547,2077
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,2360.12841797,2078
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,493.878417969,2079
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,433.144042969,2080
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,1742.70654297,2082
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,2626.84716797,2083
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,2311.83935547,2084
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,7507.14404297,2085
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,1611.86279297,2086
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,2889.30810547,2087
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,118.495605469,2088
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,5527.84716797,2089
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,5364.90966797,2091
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,6136.69873047,2093
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,2964.20654297,2094
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,3321.39404297,2096
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,1617.31591797,2097
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,4474.37841797,2098
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,5441.87841797,2099
GD4,MPI-ESM-LR_CCLM4-8-17,Centre-Val de Loire,rcp85,2,1962.90185547,2100
GD4,OBS Safran,Bretagne,rcp85,1,1644.39599609,1974
GD4,OBS Safran,Bretagne,rcp85,1,398.567871094,1982
GD4,OBS Safran,Bretagne,rcp85,1,242.341308594,1988
GD4,OBS Safran,Bretagne,rcp85,1,226.770996094,1990
GD4,OBS Safran,Bretagne,rcp85,1,2621.34130859,1994
GD4,OBS Safran,Bretagne,rcp85,1,581.794433594,1999
GD4,OBS Safran,Bretagne,rcp85,1,884.606933594,2000
GD4,OBS Safran,Bretagne,rcp85,1,2058.64599609,2002
GD4,OBS Safran,Bretagne,rcp85,1,1722.25537109,2011
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2704.98974609,1973
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1933.52099609,1974
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,855.677246094,1977
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,572.020996094,1988
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2004.22412109,1991
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,499.677246094,1992
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2936.30224609,1993
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2685.61474609,2000
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1470.00537109,2004
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,556.091308594,2009
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2169.85693359,2012
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3637.40380859,2013
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4020.08349609,2019
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1189.41162109,2020
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1128.76318359,2021
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2285.18505859,2023
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,947.747558594,2024
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3555.57568359,2028
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3301.87255859,2030
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1726.89599609,2032
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1471.63037109,2037
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4758.74755859,2040
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,961.731933594,2043
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,167.638183594,2046
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4469.84130859,2047
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,203.083496094,2049
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3076.90380859,2050
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1762.72412109,2051
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3642.16943359,2052
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1610.00537109,2055
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1608.56005859,2056
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1858.90380859,2057
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4325.24755859,2058
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1827.04443359,2059
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3580.31787109,2060
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1716.70849609,2061
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,268.177246094,2062
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5437.68505859,2063
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2651.77880859,2064
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,985.177246094,2065
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2762.05224609,2067
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2335.51318359,2068
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1402.88037109,2069
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4217.55224609,2070
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3671.98974609,2071
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1301.59130859,2073
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4734.21630859,2074
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2523.51318359,2075
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5121.19287109,2076
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4305.63818359,2077
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4614.41162109,2078
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5097.35693359,2079
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4742.74755859,2080
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3855.27099609,2081
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5062.59130859,2082
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4841.80224609,2083
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4697.10693359,2084
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5167.45849609,2085
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4044.63037109,2086
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4340.48974609,2087
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5144.16162109,2088
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,2537.80224609,2089
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1665.38818359,2090
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,1932.03662109,2091
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,6195.24755859,2092
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,3982.73193359,2093
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5487.04443359,2094
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5934.09130859,2095
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4997.35693359,2096
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,4500.63037109,2097
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,5949.68505859,2098
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,7176.29443359,2099
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,1,6525.06005859,2100
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,339.940429688,2013
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,722.620117188,2019
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,258.112304688,2028
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,4.4091796875,2030
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1461.28417969,2040
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1172.37792969,2047
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,344.706054688,2052
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1027.78417969,2058
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,282.854492188,2060
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,2140.22167969,2063
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,920.088867188,2070
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,374.526367188,2071
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1436.75292969,2074
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1823.72949219,2076
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1008.17480469,2077
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1316.94824219,2078
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1799.89355469,2079
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1445.28417969,2080
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,557.807617188,2081
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1765.12792969,2082
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1544.33886719,2083
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1399.64355469,2084
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1869.99511719,2085
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,747.166992188,2086
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1043.02636719,2087
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1846.69824219,2088
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,2897.78417969,2092
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,685.268554688,2093
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,2189.58105469,2094
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,2636.62792969,2095
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1699.89355469,2096
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,1203.16699219,2097
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,2652.22167969,2098
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,3878.83105469,2099
GD4,CNRM-CERFACS-CNRM-CM5_RCA4,Bretagne,rcp85,2,3227.59667969,2100
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3025.20068359,1973
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,1563.31005859,1974
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,279.270996094,1977
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,140.536621094,1987
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,242.919433594,1988
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,1086.76318359,1992
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2317.50537109,1993
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,291.356933594,2009
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2435.88037109,2012
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2094.58349609,2013
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4447.23974609,2019
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2465.45849609,2020
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2799.16943359,2021
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2945.78662109,2023
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,442.880371094,2027
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3559.66162109,2028
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4163.98974609,2030
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,1179.65380859,2034
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,550.661621094,2035
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,1780.17724609,2037
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5569.99755859,2040
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,215.810058594,2045
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4885.32568359,2047
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3843.13037109,2050
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3019.94287109,2051
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,6058.39599609,2052
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2206.56005859,2054
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3271.32568359,2055
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4636.14599609,2056
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2008.66943359,2057
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3684.20849609,2058
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,1748.78662109,2059
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4252.76318359,2060
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,900.583496094,2061
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,6116.44287109,2063
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3408.14599609,2064
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,945.731933594,2065
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2409.31005859,2067
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4357.38818359,2068
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3411.51318359,2069
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4135.20068359,2070
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3779.58349609,2071
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2646.69287109,2073
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4829.31005859,2074
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5105.56005859,2075
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4777.23974609,2076
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5296.74755859,2077
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5109.39599609,2078
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5133.67724609,2079
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,6265.00537109,2080
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5069.06005859,2081
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5013.73193359,2082
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5734.74755859,2083
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5884.44287109,2084
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5218.94287109,2085
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,3738.57568359,2086
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4426.31005859,2087
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5071.74755859,2088
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4730.60693359,2089
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2640.99755859,2090
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,2390.09130859,2091
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,7358.36474609,2092
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4437.52880859,2093
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,6283.76318359,2094
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,6676.27880859,2095
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5309.99755859,2096
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,5648.27099609,2097
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,6251.13818359,2098
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,7415.43505859,2099
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,1,4855.12255859,2100
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1149.77636719,2019
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,262.198242188,2028
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,866.526367188,2030
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2272.53417969,2040
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1587.86230469,2047
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,545.666992188,2050
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2760.93261719,2052
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1338.68261719,2056
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,386.745117188,2058
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,955.299804688,2060
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2818.97949219,2063
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,110.682617188,2064
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1059.92480469,2068
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,114.049804688,2069
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,837.737304688,2070
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,482.120117188,2071
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1531.84667969,2074
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1808.09667969,2075
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1479.77636719,2076
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1999.28417969,2077
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1811.93261719,2078
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1836.21386719,2079
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2967.54199219,2080
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1771.59667969,2081
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1716.26855469,2082
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2437.28417969,2083
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2586.97949219,2084
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1921.47949219,2085
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,441.112304688,2086
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1128.84667969,2087
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1774.28417969,2088
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1433.14355469,2089
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,4060.90136719,2092
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1140.06542969,2093
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2986.29980469,2094
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,3378.81542969,2095
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2012.53417969,2096
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2350.80761719,2097
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,2953.67480469,2098
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,4117.97167969,2099
GD4,CNRM-CM5_CNRM-ALADIN53,Bretagne,rcp85,2,1557.65917969,2100
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,2497.62255859,1982
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,2394.27880859,1989
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,3162.96630859,1993
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,2317.43505859,1994
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1685.07568359,1996
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,2027.44287109,1998
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,509.849121094,1999
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,3562.24755859,2003
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1065.52880859,2004
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1540.73974609,2005
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,3100.73974609,2006
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1158.95068359,2011
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,524.325683594,2012
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,3288.66162109,2013
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,2112.06005859,2014
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,4412.74755859,2015
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,4581.91162109,2018
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,952.380371094,2023
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,315.708496094,2024
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1897.15380859,2030
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,2122.62255859,2031
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,3812.16943359,2034
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,3643.84130859,2035
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,812.083496094,2036
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,5335.70849609,2038
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,428.403808594,2039
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1337.98974609,2040
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,3952.55224609,2042
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1742.81005859,2045
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,5203.61474609,2046
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,4317.85693359,2047
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,4328.06787109,2050
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,1726.95849609,2051
GD4,ICHEC-EC-EARTH_HIRHAM5,Bretagne,rcp85,1,5220.00537109,2052
